name,sector,region,pos_x,pos_y,pos_z
Horsehead Dark Region IR-V c2-0,Horsehead Dark Sector,Unknown,654.78125,-423.6875,-1287.0625
Horsehead Dark Region IR-V c2-1,Horsehead Dark Sector,Unknown,642.1875,-395.46875,-1284.15625
Horsehead Dark Region IR-V c2-10,Horsehead Dark Sector,Unknown,644.5625,-424.5625,-1285.75
Horsehead Dark Region IR-V c2-11,Horsehead Dark Sector,Unknown,646.90625,-422.09375,-1285.75
Horsehead Dark Region IR-V c2-4,Horsehead Dark Sector,Unknown,630.6875,-420.5625,-1268.9375
Horsehead Dark Region IR-V c2-5,Horsehead Dark Sector,Unknown,631,-418.8125,-1270.71875
Horsehead Dark Region IR-V c2-8,Horsehead Dark Sector,Unknown,650.75,-387.25,-1268.0625
Horsehead Dark Region IR-V c2-9,Horsehead Dark Sector,Unknown,649.625,-423.53125,-1281.1875
Horsehead Dark Region IW-V c2-7,Horsehead Dark Sector,Unknown,712.625,-384.5625,-1273.15625
Horsehead Dark Region IW-V c2-8,Horsehead Dark Sector,Unknown,716.28125,-382.75,-1275.1875
Horsehead Dark Region IW-W d1-11,Horsehead Dark Sector,Unknown,696.25,-445.5625,-1263.96875
Horsehead Dark Region IW-W d1-3,Horsehead Dark Sector,Unknown,726.875,-435.5625,-1252.59375
Horsehead Dark Region IW-W d1-6,Horsehead Dark Sector,Unknown,687.21875,-470.84375,-1292.9375
Horsehead Dark Region IX-T c3-2,Horsehead Dark Sector,Unknown,457.1875,-396.28125,-1257.875
Horsehead Dark Region IX-T c3-4,Horsehead Dark Sector,Unknown,463.4375,-395.28125,-1262.71875
Horsehead Dark Region JB-X c1-1,Horsehead Dark Sector,Unknown,667.59375,-467.84375,-1315.9375
Horsehead Dark Region JB-X c1-3,Horsehead Dark Sector,Unknown,666.78125,-474.96875,-1325.1875
Horsehead Dark Region JH-J b10-0,Horsehead Dark Sector,Unknown,776.09375,-313.65625,-1176.125
Horsehead Dark Region JM-V c2-5,Horsehead Dark Sector,Unknown,614.375,-433.15625,-1284.78125
Horsehead Dark Region JM-V c2-6,Horsehead Dark Sector,Unknown,582.34375,-425.9375,-1294.65625
Horsehead Dark Region JR-V c2-7,Horsehead Dark Sector,Unknown,681,-420.96875,-1294.25
Horsehead Dark Region JR-V c2-8,Horsehead Dark Sector,Unknown,675.46875,-421.03125,-1291
Horsehead Dark Region JR-V c2-9,Horsehead Dark Sector,Unknown,676.125,-418.09375,-1296.6875
Horsehead Dark Region JR-W d1-1,Horsehead Dark Sector,Unknown,607.9375,-573.09375,-1229.0625
Horsehead Dark Region JR-W d1-7,Horsehead Dark Sector,Unknown,644.3125,-507.96875,-1304.9375
Horsehead Dark Region JR-W d1-9,Horsehead Dark Sector,Unknown,642.65625,-516.4375,-1293.71875
Horsehead Dark Region JW-V c2-4,Horsehead Dark Sector,Unknown,766.71875,-373.5625,-1281.90625
Horsehead Dark Region JW-W d1-4,Horsehead Dark Sector,Unknown,757.71875,-428.21875,-1244.59375
Horsehead Dark Region JX-S c4-0,Horsehead Dark Sector,Unknown,655.375,-260.21875,-1220.53125
Horsehead Dark Region JX-S c4-1,Horsehead Dark Sector,Unknown,685.90625,-235.46875,-1223.5
Horsehead Dark Region KC-U c3-9,Horsehead Dark Sector,Unknown,639.78125,-366.8125,-1237.90625
Horsehead Dark Region KH-U c3-11,Horsehead Dark Sector,Unknown,701.4375,-310,-1237.28125
Horsehead Dark Region KH-V c2-8,Horsehead Dark Sector,Unknown,552.875,-465.0625,-1296.5
Horsehead Dark Region KI-S c4-9,Horsehead Dark Sector,Unknown,456.84375,-356.125,-1222.03125
Horsehead Dark Region KM-V c2-10,Horsehead Dark Sector,Unknown,647.6875,-453.65625,-1296.78125
Horsehead Dark Region KM-V c2-4,Horsehead Dark Sector,Unknown,625.28125,-442,-1302.875
Horsehead Dark Region KM-V c2-9,Horsehead Dark Sector,Unknown,646.34375,-454.0625,-1300.21875
Horsehead Dark Region KR-W d1-6,Horsehead Dark Sector,Unknown,708.8125,-522.65625,-1296.90625
Horsehead Dark Region KW-W c1-3,Horsehead Dark Sector,Unknown,636.84375,-524.75,-1309.375
Horsehead Dark Region KZ-C b14-0,Horsehead Dark Sector,Unknown,639.90625,-242.1875,-1104.4375
Horsehead Dark Region LD-S c4-11,Horsehead Dark Sector,Unknown,452.03125,-401.125,-1196.625
Horsehead Dark Region LD-S c4-7,Horsehead Dark Sector,Unknown,449.9375,-387.6875,-1210.125
Horsehead Dark Region LM-V c2-1,Horsehead Dark Sector,Unknown,662.125,-437.59375,-1267.65625
Horsehead Dark Region LM-V c2-10,Horsehead Dark Sector,Unknown,668.0625,-446.96875,-1293.71875
Horsehead Dark Region LM-V c2-2,Horsehead Dark Sector,Unknown,659.5,-442.8125,-1273.28125
Horsehead Dark Region LM-V c2-3,Horsehead Dark Sector,Unknown,657.0625,-444.96875,-1279.65625
Horsehead Dark Region LM-V c2-4,Horsehead Dark Sector,Unknown,662.15625,-439.21875,-1276.03125
Horsehead Dark Region LM-V c2-5,Horsehead Dark Sector,Unknown,687.65625,-446.375,-1283.53125
Horsehead Dark Region LM-V c2-6,Horsehead Dark Sector,Unknown,681.5625,-447.28125,-1289.40625
Horsehead Dark Region MC-U c3-2,Horsehead Dark Sector,Unknown,697.1875,-372.3125,-1228.53125
Horsehead Dark Region MC-U c3-6,Horsehead Dark Sector,Unknown,716.46875,-352.3125,-1245.34375
Horsehead Dark Region MM-V c2-6,Horsehead Dark Sector,Unknown,715.84375,-446.15625,-1270.625
Horsehead Dark Region MN-S c4-6,Horsehead Dark Sector,Unknown,638.03125,-324.875,-1224.90625
Horsehead Dark Region MO-O b7-0,Horsehead Dark Sector,Unknown,560.28125,-322.34375,-1242.6875
Horsehead Dark Region MO-P b6-0,Horsehead Dark Sector,Unknown,476.71875,-399.0625,-1262.9375
Horsehead Dark Region MP-M b8-0,Horsehead Dark Sector,Unknown,450.21875,-341.6875,-1207.46875
Horsehead Dark Region MR-W c1-4,Horsehead Dark Sector,Unknown,636.71875,-555.3125,-1315.84375
Horsehead Dark Region MS-T c3-0,Horsehead Dark Sector,Unknown,570.5,-430.90625,-1258.09375
Horsehead Dark Region MS-T c3-10,Horsehead Dark Sector,Unknown,565.90625,-446.28125,-1251.71875
Horsehead Dark Region MT-Q c5-2,Horsehead Dark Sector,Unknown,478.15625,-326.65625,-1184.25
Horsehead Dark Region MT-Q c5-3,Horsehead Dark Sector,Unknown,455.8125,-330.1875,-1185
Horsehead Dark Region MX-T c3-1,Horsehead Dark Sector,Unknown,618.71875,-423.625,-1262.5625
Horsehead Dark Region NC-U c3-0,Horsehead Dark Sector,Unknown,736.0625,-380.375,-1263.21875
Horsehead Dark Region NC-U c3-7,Horsehead Dark Sector,Unknown,769.0625,-359.46875,-1237.3125
Horsehead Dark Region ND-R c5-8,Horsehead Dark Sector,Unknown,671.40625,-228.78125,-1151.1875
Horsehead Dark Region NH-V c2-3,Horsehead Dark Sector,Unknown,690.09375,-500.21875,-1286.53125
Horsehead Dark Region NJ-O b7-0,Horsehead Dark Sector,Unknown,546.96875,-330.65625,-1228.71875
Horsehead Dark Region NO-O b7-0,Horsehead Dark Sector,Unknown,576.65625,-320.8125,-1242.6875
Horsehead Dark Region NX-T c3-0,Horsehead Dark Sector,Unknown,671.25,-423.9375,-1245.4375
Horsehead Dark Region NX-T c3-10,Horsehead Dark Sector,Unknown,664.03125,-407.15625,-1255.0625
Horsehead Dark Region NX-T c3-11,Horsehead Dark Sector,Unknown,658.9375,-405.40625,-1254.34375
Horsehead Dark Region NX-T c3-8,Horsehead Dark Sector,Unknown,672.75,-415.90625,-1263.8125
Horsehead Dark Region NX-T c3-9,Horsehead Dark Sector,Unknown,660.875,-415.28125,-1260.46875
Horsehead Dark Region OC-V c2-6,Horsehead Dark Sector,Unknown,645.96875,-521.5625,-1278.53125
Horsehead Dark Region OC-V c2-9,Horsehead Dark Sector,Unknown,644,-543.78125,-1302.125
Horsehead Dark Region OS-T c3-10,Horsehead Dark Sector,Unknown,644.71875,-459.875,-1246.21875
Horsehead Dark Region OS-T c3-6,Horsehead Dark Sector,Unknown,653.4375,-426.25,-1262.15625
Horsehead Dark Region OS-T c3-7,Horsehead Dark Sector,Unknown,652.375,-427.09375,-1264.4375
Horsehead Dark Region OT-O b7-0,Horsehead Dark Sector,Unknown,639.46875,-291.625,-1241.75
Horsehead Dark Region OX-U c2-0,Horsehead Dark Sector,Unknown,537.375,-555.78125,-1274.28125
Horsehead Dark Region OX-U c2-4,Horsehead Dark Sector,Unknown,561.34375,-572.25,-1280.5625
Horsehead Dark Region OX-U d2-11,Horsehead Dark Sector,Unknown,687.75,-558.9375,-1212.03125
Horsehead Dark Region PJ-N b8-0,Horsehead Dark Sector,Unknown,673.5,-247.125,-1211.28125
Horsehead Dark Region PN-S c4-0,Horsehead Dark Sector,Unknown,737.09375,-343.6875,-1224.65625
Horsehead Dark Region PN-T c3-9,Horsehead Dark Sector,Unknown,603.15625,-487.5625,-1246.09375
Horsehead Dark Region PN-T d3-4,Horsehead Dark Sector,Unknown,786.75,-357.03125,-1133.5
Horsehead Dark Region PP-M b8-0,Horsehead Dark Sector,Unknown,499.59375,-339.5,-1220.875
Horsehead Dark Region PS-T c3-1,Horsehead Dark Sector,Unknown,666.34375,-443.625,-1258.78125
Horsehead Dark Region PS-T c3-2,Horsehead Dark Sector,Unknown,667.53125,-440.65625,-1243.34375
Horsehead Dark Region PT-R c4-10,Horsehead Dark Sector,Unknown,426.15625,-466.6875,-1192.09375
Horsehead Dark Region PT-R c4-4,Horsehead Dark Sector,Unknown,431.78125,-479.5,-1211.90625
Horsehead Dark Region PU-M b8-0,Horsehead Dark Sector,Unknown,538.53125,-322.78125,-1224.5625
Horsehead Dark Region QJ-P c6-4,Horsehead Dark Sector,Unknown,648.75,-241.25,-1134.28125
Horsehead Dark Region QO-O b7-0,Horsehead Dark Sector,Unknown,640.28125,-323.75,-1239.5625
Horsehead Dark Region QS-T c3-3,Horsehead Dark Sector,Unknown,724.3125,-448.625,-1239.75
Horsehead Dark Region RD-T c3-5,Horsehead Dark Sector,Unknown,525.84375,-561.625,-1248.78125
Horsehead Dark Region RI-T c3-5,Horsehead Dark Sector,Unknown,604.375,-509.15625,-1248.78125
Horsehead Dark Region SA-L b9-0,Horsehead Dark Sector,Unknown,534.875,-318.40625,-1203.34375
Horsehead Dark Region SG-I b11-0,Horsehead Dark Sector,Unknown,526.40625,-242.53125,-1159.09375
Horsehead Dark Region SP-V b3-0,Horsehead Dark Sector,Unknown,485.09375,-308.375,-1311.8125
Horsehead Dark Region TV-K b9-0,Horsehead Dark Sector,Unknown,496.53125,-341.71875,-1199.90625
Horsehead Dark Region TZ-P c5-3,Horsehead Dark Sector,Unknown,425.125,-469.5625,-1167.5
Horsehead Dark Region VJ-R c4-5,Horsehead Dark Sector,Unknown,531.5625,-559.25,-1217.375
Horsehead Dark Region VO-Q c5-7,Horsehead Dark Sector,Unknown,746.84375,-365.53125,-1174.09375
Horsehead Dark Region VP-L b9-0,Horsehead Dark Sector,Unknown,697.3125,-263.21875,-1199.8125
Horsehead Dark Region WU-M b8-0,Horsehead Dark Sector,Unknown,676.65625,-320.625,-1221.78125
Horsehead Dark Region XE-Z c5,Horsehead Dark Sector,Unknown,533.53125,-404.9375,-1372.5625
Horsehead Dark Region XY-P b6-0,Horsehead Dark Sector,Unknown,776.9375,-359.09375,-1262.96875
Horsehead Dark Region YE-Z c9,Horsehead Dark Sector,Unknown,548.1875,-416.6875,-1365.59375
Horsehead Dark Region YJ-O b7-0,Horsehead Dark Sector,Unknown,759.3125,-344.375,-1242.96875
Horsehead Dark Region YL-I b11-0,Horsehead Dark Sector,Unknown,680.375,-223.84375,-1162.21875
Horsehead Dark Region ZE-Q c5-7,Horsehead Dark Sector,Unknown,748.21875,-448.5,-1174.90625
Horsehead Dark Region ZG-S b5-0,Horsehead Dark Sector,Unknown,513.5,-298.15625,-1284.15625
M41 Sector DB-O b22-0,M41 Sector,Unknown,1477.15625,-299.875,-1281.875
M41 Sector DD-G c12-7,M41 Sector,Unknown,1755.59375,-127.96875,-1250.78125
M41 Sector FM-U d3-11,M41 Sector,Unknown,1825.75,-121.46875,-1442.6875
M41 Sector MV-P b8-0,M41 Sector,Unknown,1576.03125,-159.53125,-1579.875
M41 Sector OT-Z b29-0,M41 Sector,Unknown,1539.09375,-324.6875,-1122.96875
M41 Sector PZ-O d6-17,M41 Sector,Unknown,1502.34375,-261.6875,-1224.71875
M41 Sector QF-M c8-1,M41 Sector,Unknown,1456.375,-342.09375,-1422.6875
M41 Sector QI-W b4-0,M41 Sector,Unknown,1855.09375,-220.28125,-1662.78125
M41 Sector QO-X c2-0,M41 Sector,Unknown,1725.28125,-182.125,-1652.9375
M41 Sector UL-G b13-0,M41 Sector,Unknown,1739.65625,-224.21875,-1483.8125
M41 Sector XJ-Z d5,M41 Sector,Unknown,1779.28125,-303.53125,-1646.875
M41 Sector XO-P c6-1,M41 Sector,Unknown,2012.0625,-380.875,-1494.78125
M41 Sector ZT-S b19-0,M41 Sector,Unknown,1519.25,-363.25,-1339.34375
NGC 1647 Sector KI-R c5-1,NGC 1647 Sector,Unknown,17.90625,-340.40625,-1662.65625
NGC 1647 Sector KS-T d3-2,NGC 1647 Sector,Unknown,0.75,-388.5,-1591.71875
NGC 1647 Sector QI-T d3-3,NGC 1647 Sector,Unknown,117.125,-525.09375,-1595.875
NGC 2264 Sector AA-Q b21-0,NGC 2264 Sector,Unknown,496.96875,39.4375,-2061.9375
NGC 2264 Sector AG-F b27-0,NGC 2264 Sector,Unknown,497.34375,33.1875,-1942.5
NGC 2264 Sector AG-H b26-0,NGC 2264 Sector,Unknown,1136.0625,36.21875,-1961.8125
NGC 2264 Sector AG-W b44-0,NGC 2264 Sector,Unknown,736.0625,-141.9375,-1564.6875
NGC 2264 Sector AH-L d8-2,NGC 2264 Sector,Unknown,514.59375,39.5625,-1859.625
NGC 2264 Sector AO-W c16-0,NGC 2264 Sector,Unknown,515.28125,30.65625,-1809.40625
NGC 2264 Sector AO-W c16-2,NGC 2264 Sector,Unknown,520.8125,39.1875,-1818.96875
NGC 2264 Sector AV-O d6-18,NGC 2264 Sector,Unknown,1161.1875,41.9375,-1972.03125
NGC 2264 Sector AZ-B b28-0,NGC 2264 Sector,Unknown,619.40625,-141.6875,-1921
NGC 2264 Sector BF-B a86-0,NGC 2264 Sector,Unknown,567.40625,-43,-1604.84375
NGC 2264 Sector BG-W d2-1,NGC 2264 Sector,Unknown,780.78125,169.1875,-2331.96875
NGC 2264 Sector BK-F c12-0,NGC 2264 Sector,Unknown,1353.21875,38.75,-1999.6875
NGC 2264 Sector BU-K b24-0,NGC 2264 Sector,Unknown,1317.59375,39.125,-2001.28125
NGC 2264 Sector BW-V b18-0,NGC 2264 Sector,Unknown,372.8125,114.84375,-2119.53125
NGC 2264 Sector CE-L b10-0,NGC 2264 Sector,Unknown,467.6875,48.4375,-2298.875
NGC 2264 Sector CE-L b10-1,NGC 2264 Sector,Unknown,469.21875,48.59375,-2302.375
NGC 2264 Sector CE-V c17-0,NGC 2264 Sector,Unknown,578.15625,96.59375,-1782.71875
NGC 2264 Sector CJ-W c16-1,NGC 2264 Sector,Unknown,503.09375,4.28125,-1787.6875
NGC 2264 Sector CV-O d6-17,NGC 2264 Sector,Unknown,1340.1875,37.375,-2000.6875
NGC 2264 Sector CW-K c9-0,NGC 2264 Sector,Unknown,905.84375,80.03125,-2135.96875
NGC 2264 Sector CX-S b33-0,NGC 2264 Sector,Unknown,500.84375,19.15625,-1801.71875
NGC 2264 Sector DA-S b20-0,NGC 2264 Sector,Unknown,1203.65625,72.9375,-2069.125
NGC 2264 Sector DJ-F a70-1,NGC 2264 Sector,Unknown,512.1875,-28.59375,-1773.125
NGC 2264 Sector DO-F b41-0,NGC 2264 Sector,Unknown,555.21875,112.125,-1630.34375
NGC 2264 Sector DR-D b28-0,NGC 2264 Sector,Unknown,519.71875,38.96875,-1922.0625
NGC 2264 Sector DS-R c5-1,NGC 2264 Sector,Unknown,477.4375,25.15625,-2265.3125
NGC 2264 Sector DS-R c5-2,NGC 2264 Sector,Unknown,475.0625,28.65625,-2270.34375
NGC 2264 Sector EG-E b28-0,NGC 2264 Sector,Unknown,657.1875,100.78125,-1924.46875
NGC 2264 Sector EG-O b22-0,NGC 2264 Sector,Unknown,500.5625,38.65625,-2043.625
NGC 2264 Sector EL-A b29-0,NGC 2264 Sector,Unknown,1175.65625,-120.9375,-1900.78125
NGC 2264 Sector EN-J d9-15,NGC 2264 Sector,Unknown,505,-16,-1778.90625
NGC 2264 Sector EP-U a75-0,NGC 2264 Sector,Unknown,518.125,-41.1875,-1710.03125
NGC 2264 Sector FB-R b33-0,NGC 2264 Sector,Unknown,1197.71875,-165.9375,-1787.375
NGC 2264 Sector FC-U d3-6,NGC 2264 Sector,Unknown,471.5625,29.90625,-2243.75
NGC 2264 Sector FH-F b27-0,NGC 2264 Sector,Unknown,1119,19.21875,-1943.0625
NGC 2264 Sector FL-G b39-0,NGC 2264 Sector,Unknown,717.96875,-180.9375,-1683.625
NGC 2264 Sector FW-T c17-0,NGC 2264 Sector,Unknown,1197.65625,-172.15625,-1766.6875
NGC 2264 Sector GB-V c16-1,NGC 2264 Sector,Unknown,1140.21875,-271.65625,-1802.75
NGC 2264 Sector GF-Y b43-0,NGC 2264 Sector,Unknown,984.40625,-112.71875,-1578.1875
NGC 2264 Sector GG-Q b21-0,NGC 2264 Sector,Unknown,1184.3125,64.9375,-2046.25
NGC 2264 Sector GI-J d9-7,NGC 2264 Sector,Unknown,518.125,-29.875,-1759.84375
NGC 2264 Sector GK-J b11-0,NGC 2264 Sector,Unknown,470.09375,36.0625,-2278.96875
NGC 2264 Sector GP-U c17-0,NGC 2264 Sector,Unknown,511.28125,-21.71875,-1777.09375
NGC 2264 Sector GP-U c17-1,NGC 2264 Sector,Unknown,510.8125,-17.71875,-1776.625
NGC 2264 Sector GU-D b42-0,NGC 2264 Sector,Unknown,539.5625,113.84375,-1618.03125
NGC 2264 Sector GV-Y b16-0,NGC 2264 Sector,Unknown,498.375,38.09375,-2159.125
NGC 2264 Sector GY-H d10-7,NGC 2264 Sector,Unknown,559.15625,110.8125,-1661
NGC 2264 Sector HE-N c21-3,NGC 2264 Sector,Unknown,780.59375,-101.40625,-1623.375
NGC 2264 Sector HG-G b39-0,NGC 2264 Sector,Unknown,726.15625,-203.53125,-1668.34375
NGC 2264 Sector HJ-G b40-0,NGC 2264 Sector,Unknown,515.5625,-1.875,-1663
NGC 2264 Sector HK-J b11-0,NGC 2264 Sector,Unknown,475.03125,38.3125,-2284.46875
NGC 2264 Sector HM-M b23-0,NGC 2264 Sector,Unknown,490.5625,44.21875,-2017.40625
NGC 2264 Sector HM-V d2-6,NGC 2264 Sector,Unknown,600,-150.15625,-2288.3125
NGC 2264 Sector HW-Q b33-0,NGC 2264 Sector,Unknown,1199.21875,-203.1875,-1803.65625
NGC 2264 Sector HW-Z b2-0,NGC 2264 Sector,Unknown,812.15625,96.78125,-2456.03125
NGC 2264 Sector HX-B b29-0,NGC 2264 Sector,Unknown,518.5625,39.28125,-1899.0625
NGC 2264 Sector HY-P b35-0,NGC 2264 Sector,Unknown,574.25,92.15625,-1758.6875
NGC 2264 Sector IF-T c18-1,NGC 2264 Sector,Unknown,578.0625,91.46875,-1727.75
NGC 2264 Sector IM-M b23-0,NGC 2264 Sector,Unknown,500.25,38.53125,-2023.125
NGC 2264 Sector IO-H b39-0,NGC 2264 Sector,Unknown,510.46875,-62.5625,-1668.28125
NGC 2264 Sector IP-D a71-0,NGC 2264 Sector,Unknown,517.46875,-34.9375,-1763.59375
NGC 2264 Sector IV-S a76-0,NGC 2264 Sector,Unknown,517.8125,-43.0625,-1704.59375
NGC 2264 Sector IY-H d10-2,NGC 2264 Sector,Unknown,691.09375,98.09375,-1636.625
NGC 2264 Sector IY-Q b34-0,NGC 2264 Sector,Unknown,500.40625,-4.59375,-1782.25
NGC 2264 Sector JC-S c18-0,NGC 2264 Sector,Unknown,1179,-182.625,-1742.0625
NGC 2264 Sector JH-C b29-0,NGC 2264 Sector,Unknown,641.4375,87.3125,-1904.9375
NGC 2264 Sector JH-X b17-0,NGC 2264 Sector,Unknown,1043.375,69.9375,-2135.84375
NGC 2264 Sector JM-Q b33-0,NGC 2264 Sector,Unknown,1159.875,-243.09375,-1799.125
NGC 2264 Sector JN-M b23-0,NGC 2264 Sector,Unknown,1035.375,39.40625,-2020.59375
NGC 2264 Sector JR-M d7-4,NGC 2264 Sector,Unknown,1269.5,-135.375,-1869.90625
NGC 2264 Sector JS-M b23-0,NGC 2264 Sector,Unknown,1076.84375,56.5,-2021.5
NGC 2264 Sector JV-O b22-0,NGC 2264 Sector,Unknown,716.46875,107.75,-2040.34375
NGC 2264 Sector KB-X b17-0,NGC 2264 Sector,Unknown,497.65625,37.90625,-2140
NGC 2264 Sector KD-I d10-9,NGC 2264 Sector,Unknown,1037.125,182.0625,-1704.96875
NGC 2264 Sector KG-N b23-0,NGC 2264 Sector,Unknown,700.65625,119.46875,-2020.53125
NGC 2264 Sector KH-Q b33-0,NGC 2264 Sector,Unknown,1146,-256.5625,-1789.46875
NGC 2264 Sector KH-V e2-0,NGC 2264 Sector,Unknown,977.25,108.3125,-2083.46875
NGC 2264 Sector KH-X b17-0,NGC 2264 Sector,Unknown,1066.71875,73.1875,-2132.9375
NGC 2264 Sector KI-D b28-0,NGC 2264 Sector,Unknown,1113.71875,14.5,-1913.5625
NGC 2264 Sector KM-X b17-0,NGC 2264 Sector,Unknown,1095.84375,77.71875,-2139.59375
NGC 2264 Sector KN-M b23-0,NGC 2264 Sector,Unknown,1059.03125,40.53125,-2020.8125
NGC 2264 Sector KO-H d10-6,NGC 2264 Sector,Unknown,514.71875,-62.21875,-1679.4375
NGC 2264 Sector KO-H d10-7,NGC 2264 Sector,Unknown,512.21875,-50.84375,-1690.5625
NGC 2264 Sector KQ-R c19-0,NGC 2264 Sector,Unknown,579.9375,98.15625,-1700.6875
NGC 2264 Sector KS-M b23-0,NGC 2264 Sector,Unknown,1098.34375,62.21875,-2012.09375
NGC 2264 Sector KS-V b18-0,NGC 2264 Sector,Unknown,1020.5,80.5,-2121.375
NGC 2264 Sector LC-C a58-0,NGC 2264 Sector,Unknown,567.5,-42.40625,-1902.46875
NGC 2264 Sector LD-A b30-0,NGC 2264 Sector,Unknown,520.1875,38.71875,-1881.3125
NGC 2264 Sector LE-O c7-1,NGC 2264 Sector,Unknown,488.46875,24.46875,-2214.4375
NGC 2264 Sector LE-O c7-2,NGC 2264 Sector,Unknown,485.59375,22.15625,-2218.46875
NGC 2264 Sector LE-O c7-3,NGC 2264 Sector,Unknown,492.09375,31.5625,-2199.9375
NGC 2264 Sector LH-V e2-1,NGC 2264 Sector,Unknown,1133.9375,74.90625,-2109.09375
NGC 2264 Sector LI-R c18-0,NGC 2264 Sector,Unknown,973.65625,-325.125,-1730.1875
NGC 2264 Sector LO-C b15-0,NGC 2264 Sector,Unknown,795.71875,72.8125,-2189.5625
NGC 2264 Sector LS-K b24-0,NGC 2264 Sector,Unknown,494.875,46.03125,-2001.15625
NGC 2264 Sector LS-M b23-0,NGC 2264 Sector,Unknown,1120.25,59.4375,-2019.125
NGC 2264 Sector MB-R a77-0,NGC 2264 Sector,Unknown,516.5,-44.03125,-1692.59375
NGC 2264 Sector MF-L c22-1,NGC 2264 Sector,Unknown,761.25,-132.125,-1580.40625
NGC 2264 Sector MI-A b43-0,NGC 2264 Sector,Unknown,741.21875,-76.625,-1597.78125
NGC 2264 Sector ML-H b12-0,NGC 2264 Sector,Unknown,472.71875,21.8125,-2259.78125
NGC 2264 Sector MO-Q d5-13,NGC 2264 Sector,Unknown,382.625,-4.6875,-2069.28125
NGC 2264 Sector MS-M b23-0,NGC 2264 Sector,Unknown,1139.90625,56.34375,-2019.46875
NGC 2264 Sector MT-Q d5-10,NGC 2264 Sector,Unknown,540.8125,65.90625,-2066.65625
NGC 2264 Sector MV-B a72-0,NGC 2264 Sector,Unknown,521.71875,-34.4375,-1749.09375
NGC 2264 Sector MX-S c4-1,NGC 2264 Sector,Unknown,752.0625,-71.4375,-2309.25
NGC 2264 Sector MX-S c4-3,NGC 2264 Sector,Unknown,760.09375,-68.0625,-2343.53125
NGC 2264 Sector NH-L c8-1,NGC 2264 Sector,Unknown,939.25,-217.8125,-2170.90625
NGC 2264 Sector NH-X b17-0,NGC 2264 Sector,Unknown,1123.09375,71.5625,-2137.9375
NGC 2264 Sector NJ-S b20-0,NGC 2264 Sector,Unknown,958.40625,97.34375,-2083.625
NGC 2264 Sector NM-L b24-0,NGC 2264 Sector,Unknown,679.28125,115.96875,-2002.21875
NGC 2264 Sector NO-H d10-5,NGC 2264 Sector,Unknown,756.96875,-68.4375,-1630.5
NGC 2264 Sector NS-M b23-0,NGC 2264 Sector,Unknown,1158.75,60.40625,-2019
NGC 2264 Sector NX-K d8-10,NGC 2264 Sector,Unknown,1250.3125,-145.0625,-1848.03125
NGC 2264 Sector NX-K d8-16,NGC 2264 Sector,Unknown,1219.59375,-167.09375,-1810.59375
NGC 2264 Sector NY-T b19-0,NGC 2264 Sector,Unknown,1000.46875,78.71875,-2100.875
NGC 2264 Sector OH-V b18-0,NGC 2264 Sector,Unknown,498.1875,40,-2121.09375
NGC 2264 Sector OI-B b16-0,NGC 2264 Sector,Unknown,381.3125,115.28125,-2169.53125
NGC 2264 Sector OI-J d9-8,NGC 2264 Sector,Unknown,1212.0625,-87.1875,-1766.75
NGC 2264 Sector OJ-Y b30-0,NGC 2264 Sector,Unknown,513.125,49.3125,-1845.4375
NGC 2264 Sector OS-M b23-0,NGC 2264 Sector,Unknown,1187.53125,58.46875,-2005.84375
NGC 2264 Sector OV-B c14-2,NGC 2264 Sector,Unknown,506.40625,40.90625,-1930.96875
NGC 2264 Sector PB-A a73-0,NGC 2264 Sector,Unknown,514.875,-33.4375,-1740.1875
NGC 2264 Sector PF-C b43-0,NGC 2264 Sector,Unknown,682.8125,127.6875,-1591.6875
NGC 2264 Sector PJ-Y b30-0,NGC 2264 Sector,Unknown,519.125,38.875,-1863.84375
NGC 2264 Sector PK-M c8-0,NGC 2264 Sector,Unknown,491.65625,34.28125,-2170.1875
NGC 2264 Sector PN-M b23-0,NGC 2264 Sector,Unknown,1173.53125,52.25,-2010.375
NGC 2264 Sector PP-D b42-0,NGC 2264 Sector,Unknown,675.6875,80.03125,-1619.59375
NGC 2264 Sector PS-M b23-0,NGC 2264 Sector,Unknown,1203.375,60.09375,-2009.03125
NGC 2264 Sector PY-I b25-0,NGC 2264 Sector,Unknown,485.875,41.4375,-1982
NGC 2264 Sector PZ-O b22-0,NGC 2264 Sector,Unknown,358.78125,119.28125,-2044.21875
NGC 2264 Sector QA-C b43-0,NGC 2264 Sector,Unknown,658.65625,99.03125,-1602.5625
NGC 2264 Sector QB-A a73-0,NGC 2264 Sector,Unknown,518.3125,-32.3125,-1741.1875
NGC 2264 Sector QE-S b20-0,NGC 2264 Sector,Unknown,979.65625,75.0625,-2084.03125
NGC 2264 Sector QF-Z b16-0,NGC 2264 Sector,Unknown,787.03125,86.6875,-2163.71875
NGC 2264 Sector QG-J c10-0,NGC 2264 Sector,Unknown,356.09375,124.5625,-2072.1875
NGC 2264 Sector QG-J c10-1,NGC 2264 Sector,Unknown,353.34375,120.3125,-2097.25
NGC 2264 Sector QR-F b13-0,NGC 2264 Sector,Unknown,471.09375,33.46875,-2227.78125
NGC 2264 Sector QS-M b23-0,NGC 2264 Sector,Unknown,1219.5,56.9375,-2006.78125
