Timestamp,Commander,System,Planet,Aerial Screenshot,Leviathans,Doors,Internal Doors,Device,Link System 1,Link System 2,Link System 3,Notes,Visibility,Blockages,Leviathan Count,,
01/09/2019 02:35:32,ByteSturm,HIP 16795,A 10 F,https://i.imgur.com/p9srY4g.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Taurus Dark Region CL-Y d53 https://tool.canonn.tech/linkdecoder/?origin=HIP+16795&data=hlh+hhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahlh+hhh+hhl+lhl+%3B+hhl+lll+lhl+hhh,"HIP 15889
https://tool.canonn.tech/linkdecoder/?origin=HIP+16795&data=hlh+hlh+%3B+hhl+lll+lhl%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hlh+hhl+%3B+lll+llh+lhh
","Mel 22 Sector DB-X d1-46
https://tool.canonn.tech/linkdecoder/?origin=HIP+16795&data=hll+%3B+hlh+lhh%0D%0Ahhl+lhl+%3B+lll+llh+lhh%0D%0Ahlh+hhh+lhh+%3B+hhl+lll+lhl
","Flying through the dark
The sight before me is stark.
Spires litter the ground
Of the next site I have found.",5,No.,3,,
01/09/2019 02:37:06,ByteSturm,HIP 15889,11 B,https://i.imgur.com/7ULeu7X.jpg,,4,"Yes, 4 around the central chamber.",Yes,Mel 22 Sector JX-T c3-9 https://tool.canonn.tech/linkdecoder/?origin=HIP+15889&data=lhh+%3B+hll+hhl%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahlh+hhh+llh+%3B+hhl+lll+lhl,"Mel 22 Sector HH-V d2-37
https://tool.canonn.tech/linkdecoder/?origin=HIP+15889&data=lll+lhl+%3B+lll+llh+lhh%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahll+hlh+hhl+%3B+hll+hhl+hhh
","HIP 16704
https://tool.canonn.tech/linkdecoder/?origin=HIP+15889&data=hll+%3B+lhl+hhh%0D%0Ahhl+hhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hhl+hll+%3B+hll+hhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",1,No.,4,,
11/09/2019 00:08:13,ByteSturm,Taurus Dark Region CL-Y d53,A 4,https://i.imgur.com/mLuSZqD.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, though unclear how many and where.",Yes,Ceti Sector DL-X b1-6 (?) https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CL-Y+d53&data=lhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhh+hll+%3B+hll+hhl+hhh%0D%0Ahlh+hhl+lhl+%3B+hhl+lll+lhl,"HIP 13806(?)
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CL-Y+d53&data=lll+hll+%3B+hll+hhl+hhh%0D%0Allh+hll+%3B+hhl+lll+hlh%0D%0Ahlh+hhl+llh+%3B+hhl+lll+lhl
",,"Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",2,Unknown.,3,,
11/09/2019 00:11:28,ByteSturm,Taurus Dark Region FW-W c1-3,1 A,https://i.imgur.com/6eUTiU5.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, although it is unclear where and how many.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+FW-W+c1-3&data=hlh+hhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lll+%3B+lll+llh+lhh%0D%0Ahll+llh+hll+%3B+hll+lll+hlh,"Taurus Dark Region OJ-Q b5-3
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+FW-W+c1-3&data=hhl+hhh+lll+%3B+lll+llh+lhh%0D%0Ahhl+hll+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hlh+hhl+%3B+lll+llh+lhh
","Mel 22 Sector IS-S c4-6
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+FW-W+c1-3&data=hhl+hlh+hll+%3B+lll+llh+lhh%0D%0Ahhl+lhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhh+lhl+lhl+%3B+hhl+lll+lhl+hhh
","Hippity hoppity,
The aliens wants me off their property.",3,Unknown.,5,,
11/09/2019 00:17:45,ByteSturm,Taurus Dark Region BQ-Y c12,2 A,https://i.imgur.com/a3T7bVp.jpg,,4,"Yes, although unclear where and how many.",Yes,HIP 21373 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BQ-Y+c12&data=hlh+hll+%3B+hhl+lll+lhl%0D%0Allh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+hhl+hhl+%3B+hhl+lll+lhl+hhh,"HIP 20989
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BQ-Y+c12&data=hhl+hhl+lhl+%3B+lll+llh+lhh%0D%0Alhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+llh+hhl+%3B+hll+lll+hlh
","Taurus Dark Region DL-Y d54
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BQ-Y+c12&data=hlh+hhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hll+hhl+hhh%0D%0Ahll+llh+hll+%3B+hll+lll+hlh
","Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",1,Unknown.,5,,
11/09/2019 00:22:18,ByteSturm,HIP 19665,8 B,https://i.imgur.com/pXz5fq0.jpg,,4,"Yes, unclear how many and where.",Yes,Pleiades Sector DQ-Y c4 https://tool.canonn.tech/linkdecoder/?origin=HIP+19665&data=hhl+lhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lll+%3B+lll+llh+lhh%0D%0Alll+hlh+lhl+%3B+lll+llh+lhh,"HIP 20644
https://tool.canonn.tech/linkdecoder/?origin=HIP+19665&data=hlh+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lhl+%3B+lll+llh+lhh%0D%0Ahhl+llh+hll+hll+%3B+hhl+lll+lhl+hhh
","Taurus Dark Region QN-T b3-0
https://tool.canonn.tech/linkdecoder/?origin=HIP+19665&data=hll+lhl+%3B+hll+hhl+hhh%0D%0Ahhl+%3B+hll+hhl%0D%0Ahhl+llh+hlh+hhl+%3B+hhl+lll+lhl+hhh
","Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",1,Unknown.,3,,
11/09/2019 00:23:38,ByteSturm,Pleiades Sector DQ-Y c4,6 A,https://i.imgur.com/xRafl0H.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unknown where and how many.",Yes,HIP 19792 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+DQ-Y+c4&data=lll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+lhh+lll+%3B+hhl+lll+lhl+hhh,"Dhanhopi
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+DQ-Y+c4&data=lll+hhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+lhl+%3B+hll+hhl+hhh%0D%0Ahhl+hhl+lhh+hhl+%3B+lll+llh+lhh
",,"Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",5,Unknown.,5,,
11/09/2019 00:26:20,ByteSturm,Pleiades Sector GG-Y d33,3 A,https://i.imgur.com/ZhyY5kb.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unclear how many and where.",Yes,Pleiades Sector LY-Q b5-2 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+GG-Y+d33&data=hhl+lhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hll+%3B+hhl+lhh+lhh%0D%0Ahlh+hhh+llh+lll+%3B+hhl+lll+lhl+hhh,"Kung Mu
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+GG-Y+d33&data=hlh+lll+lll+%3B+lll+llh+lhh%0D%0Alll+hhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lll+%3B+hll+hhl
",,"I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",5,Unknown.,6,,
11/09/2019 00:27:56,ByteSturm,Struve's Lost Sector OI-T c3-3,2 B,https://i.imgur.com/AAMY5cJ.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unclear how many or where.",Yes,Pleiades Sector DQ-Y c4 https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+OI-T+c3-3&data=hhl+lhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hhl+lll+lhl+%0D%0Alll+hlh+lhl+%3B+lll+llh+lhh,"HIP 18117
https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+OI-T+c3-3&data=hhl+hhl+lhl+%3B+lll+llh+lhh%0D%0Alhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hll+lhl+%3B+hll+lll+hlh
","Pleiades Sector GG-Y d33
https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+OI-T+c3-3&data=lhl+lll+%3B+lll+llh+lhh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hll+hll+%3B+hhl+lll+lhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,Unknown.,4,,
11/09/2019 00:31:06,ByteSturm,HIP 16985,A 4 E,https://i.imgur.com/tfA6n2R.jpg,,4,"Yes, unclear how many or where.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=HIP+16985&data=hlh+hlh+%3B+hhl+lll+lhl%0D%0Alhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+lhl+%3B+hhl+lll+lhl+hhh,"Mel 22 Sector BV-P c5-2
https://tool.canonn.tech/linkdecoder/?origin=HIP+16985&data=hlh+lhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+lhl+%3B+lll+llh+lhh%0D%0Ahlh+llh+hll+%3B+hll+hhl+hhh
","Mel 22 Sector UE-G b11-0
https://tool.canonn.tech/linkdecoder/?origin=HIP+16985&data=lll+lhl+%3B+lll+llh+lhh%0D%0Ahll+%3B+hhl+lhh+lhh%0D%0Ahhl+llh+hll+hhl+%3B+hhl+lll+lhl+hhh
","Flitting red eyes
Flit through the night,
Droning 'long
The halls of this site.",1,Unknown.,6,,
11/09/2019 00:34:07,ByteSturm,Mel 22 Sector MX-U d2-14,AB 1 A,https://i.imgur.com/zdxzE9J.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unclear how many and where.",Yes,HIP 15329 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+MX-U+d2-14&data=lll+hhl+%3B+hll+lll+hlh%0D%0Alhl+llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lhh+hll+%3B+hll+hhl+hhh,"Argestes
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+MX-U+d2-14&data=hlh+lll+hll+%3B+lll+llh+lhh%0D%0Ahhl+hhh+hhh+%3B+hhl+lll+lhl%0D%0Ahlh+hhl+lhl+hhl+%3B+hhl+lll+lhl+hhh
",,"Flying through the dark
The sight before me is stark.
Spires litter the ground
Of the next site I have found.",5,Unknown.,3,,
11/09/2019 00:36:05,ByteSturm,Mel 22 Sector TT-R c4-2,3 A,https://i.imgur.com/klTcbys.png,,4,"Yes, unclear how many and where.",Yes,LP 389-95 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+TT-R+c4-2&data=lll+hlh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+lll+%3B+hll+lll+hlh%0D%0Alhh+hll+hhl+%3B+hll+lll+hlh,"HR 1257
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+TT-R+c4-2&data=lhh+lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+hhh+hll+%3B+hhl+lll+lhl+hhh%0D%0Alhh+hlh+hhl+%3B+hll+lll+hlh
",,"My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",1,Unknown.,6,,
11/09/2019 00:37:46,ByteSturm,Mel 22 Sector KC-V d2-28,1 C,https://i.imgur.com/uhSgc5f.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unclear how many and where.",Yes,HIP 17862 (?) https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+KC-V+d2-28&data=hhl+hll+%3B+lll+llh+lhh%0D%0Alhh+hhl+%3B+hll+lll+hlh%0D%0Ahhl+lll+lhh+hhl+%3B+hhl+lll+lhl+hhh,"Outotz ST-I d9-6
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+KC-V+d2-28&data=hhl+lhh+hll+lll+%3B+lll+llh+lhh%0D%0Ahlh+hll+lhl+%3B+hhl+lhh+lhh%0D%0Ahhl+hhh+lhl+lhl+%3B+lll+llh+lhh
",,"I drove one eve,
Long hallowed halls,
Saw an alien,
And realized I had no balls.",5,Unknown.,5,,
11/09/2019 00:39:30,ByteSturm,Mel 22 Sector NX-U d2-31,3 A,https://i.imgur.com/IJqEQxQ.jpg,,4,"Yes, unknown where and how many.",Yes,Outotz ZC-Y c28-2 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+NX-U+d2-31&data=hlh+hhl+hll+lll+%3B+hhl+lll+lhl+hhh%0D%0Alhh+hll+hll+%3B+hll+lll+hlh%0D%0Ahhl+lhh+hlh+lhl+%3B+hhl+lll+lhl+hhh,"Outotz ST-I d9-6
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+NX-U+d2-31&data=hhl+lhh+hll+lll+%3B+lll+llh+lhh%0D%0Ahhl+lhh+hll+lhl+%3B+lll+llh+lhh%0D%0Ahhl+hhh+lhl+lhl+%3B+lll+llh+lhh
",,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",1,Unknown.,5,,
11/09/2019 00:41:14,ByteSturm,Mel 22 Sector NX-U d2-27,5 A,https://i.imgur.com/h25iwZD.jpg,,4,No.,Yes,Mel 22 Sector ZU-P c5-1 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+NX-U+d2-27&data=hlh+hll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hhh+%3B+hll+hhl,"Mel 22 Sector YU-F b11-1
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+NX-U+d2-27&data=hhl+hhl+lhl+%3B+lll+llh+lhh%0D%0Ahll+%3B+hhl+lhh+lhh%0D%0Ahhl+llh+hhl+lhl+%3B+hhl+lll+lhl+hhh
","Mel 22 Sector NX-U d2-31
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+NX-U+d2-27&data=hlh+hlh+%3B+hhl+lll+lhl%0D%0Ahhl+%3B+hhl+lhh+lhh%0D%0Ahlh+lll+lhl+%3B+hll+hhl+hhh
",It has some cave-ins.,1,"Yes, unknown how many.",4,,
11/09/2019 00:44:03,ByteSturm,Mel 22 Sector ZU-P c5-1,4 A,https://i.imgur.com/xvNIJ9P.jpg,,4,"Yes, unknown how many and where.",Yes,HIP 14702 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+ZU-P+c5-1&data=hhl+hhl+hhl+%3B+lll+llh+lhh%0D%0Alhh+lhl+%3B+hll+lll+hlh%0D%0Allh+hhl+%3B+llh+hlh,"LHS 2524
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+ZU-P+c5-1&data=hhl+hhh+hhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+lll+%3B+hll+hhl+hhh%0D%0Ahlh+hlh+lll+lhl+%3B+hhl+lll+lhl+hhh
",,"I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",1,No.,4,,
11/09/2019 00:46:27,ByteSturm,HIP 14909,2 A,https://i.imgur.com/hdNxOCy.jpg,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,HIP 16824 https://tool.canonn.tech/linkdecoder/?origin=HIP+14909&data=hll+hhh+%3B+hhl+lll+lhl%0D%0Alll+%3B+hll+hhl%0D%0Alhl+hll+%3B+lhl+hhh,"Atroco
https://tool.canonn.tech/linkdecoder/?origin=HIP+14909&data=hhl+lhl+lll+%3B+hll+lll+hlh%0D%0Ahll+lll+hhl+%3B+lll+llh+lhh%0D%0Ahlh+hlh+lll+%3B+hhl+lll+lhl",,It has some cave-ins.,5,"Yes, unknown how many and where.",4,,
11/09/2019 00:48:43,ByteSturm,Mel 22 Sector CB-O c6-4,3 A,https://i.imgur.com/8udZd5e.jpg,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Mel 22 Sector SK-E b12-1 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+CB-O+c6-4&data=lll+lhl+%3B+lll+llh+lhh%0D%0Alll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lhl+%3B+hlh+lhh,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+CB-O+c6-4&data=hlh+hhh+%3B+hhl+lll+lhl%0D%0Allh+hll+%3B+hhl+lll+lhl+hhh%0D%0Alll+lhh+lll+%3B+lll+llh+lhh
","Pleiades Sector OS-U c2-6
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+CB-O+c6-4&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Alhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+llh+%3B+hhl+lll+lhl
",It has some cave-ins.,4,"Yes, unknown where and how many.",4,,
11/09/2019 00:50:04,ByteSturm,Pleiades Sector OS-U c2-6,A 5 B,https://i.imgur.com/Ss1zRzK.png,,4,"Yes, unclear where and how many.",Yes,Pleiades Sector KM-W d1-40 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OS-U+c2-6&data=hhl+hhl+%3B+hhl+lhh+lhh%0D%0Ahhl+hll+%3B+hhl+lll+lhl%0D%0Ahlh+lll+lhl+%3B+hll+hhl+hhh,"HIP 14909
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OS-U+c2-6&data=hlh+hhh+%3B+hhl+lll+lhl%0D%0Alhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+lhh+lll+%3B+lll+llh+lhh
","Mel 22 Sector CB-O c6-4
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OS-U+c2-6&data=hll+lhl+%3B+hll+hhl+hhh%0D%0Alhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+lll+lll+%3B+hhl+lll+lhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",1,No.,4,,
11/09/2019 00:55:17,ByteSturm,Pleiades Sector JM-W d1-52,2 A,https://i.imgur.com/68QYPWx.jpg,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Pleiades Sector OS-U c2-6 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JM-W+d1-52&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Allh+%3B+hhl+lll+lhl%0D%0Ahhl+lll+llh+%3B+hhl+lll+lhl,"Pleiades Sector OS-U c2-7
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JM-W+d1-52&data=lhl+lll+%3B+lll+llh+lhh%0D%0Ahlh+lll+%3B+lll+llh+lhh%0D%0Ahhl+lll+hlh+hll+%3B+hhl+lll+lhl+hhh
","Pleiades Sector OD-S b4-1
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JM-W+d1-52&data=hll+%3B+hhl+lll+lhl%0D%0Alhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+llh+hll+%3B+hhl+lll+lhl+hhh
",It has some cave-ins.  Also got another Thargoid visitor on exiting the site although it left as soon as it arrived.,5,"Yes, unclear where or how many.",4,,
11/09/2019 02:55:54,ByteSturm,Pleiades Sector LX-U c2-2,AB 4 A,https://i.imgur.com/Vsvtbqo.png,,4,No.,Yes,Pleiades Sector XE-Q b5-2 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+LX-U+c2-2&data=hll+%3B+llh+hlh%0D%0Ahlh+lhl+%3B+hll+hhl+hhh%0D%0Ahll+llh+hll+%3B+hll+lll+hlh,"Result: list index out of range
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+LX-U+c2-2&data=hhh%0D%0Ahhl+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl
",,It has some cave-ins.,1,"Yes, but unclear where and how many.",4,,
11/09/2019 02:57:13,ByteSturm,Pleiades Sector JC-V c2-9,1 A,https://i.imgur.com/GGPhNb0.jpg,,4,"Yes, unclear how many and where.",Yes,12 Trianguli https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JC-V+c2-9&data=hlh+hhh+lhl+%3B+lll+llh+lhh%0D%0Alhh+hlh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhl+lll+hll+%3B+hhl+lll+lhl+hhh,"HIP 12099
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JC-V+c2-9&data=llh+lhl+%3B+hll+lll+hlh%0D%0Ahll+hll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+llh+lll+%3B+lll+llh+lhh
","Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+JC-V+c2-9&data=hlh+lhl+hll+%3B+lll+llh+lhh%0D%0Alhl+lhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+lhh+hhl+%3B+hll+lll+hlh
",It has some cave-ins.,1,"Yes, unclear how many and where.",4,,
11/09/2019 02:59:20,ByteSturm,Pleiades Sector HH-V c2-13,A 1 C,https://i.imgur.com/5lfZS4B.jpg,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Alnath https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+HH-V+c2-13&data=lhh+lhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+lhh+lll+%3B+lll+llh+lhh,"Pemepatung
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+HH-V+c2-13&data=hlh+llh+lhl+%3B+lll+llh+lhh%0D%0Allh+hhh+%3B+hhl+lll+lhl%0D%0Ahll+hlh+hll+%3B+hll+hhl+hhh
",,It has cave-ins.,4,"Yes, though unclear where or how many.",4,,
11/09/2019 03:02:03,ByteSturm,Pleiades Sector KT-Q b5-3,5 A,https://i.imgur.com/bEZZRto.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, though unclear where and how many.",Yes,Hyades Sector XO-A c15 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+KT-Q+b5-3&data=hhl+hhh+lll+%3B+lll+llh+lhh%0D%0Allh+hhl+%3B+hll+lll+hlh%0D%0Alll+llh+hll+%3B+lll+llh+lhh,"Pleiades Sector EC-U b3-0
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+KT-Q+b5-3&data=hhl+lhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hll+%3B+lll+llh+lhh%0D%0Ahhl+lhl+lhl+%3B+hhl+lhh+lhh
","HIP 19026
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+KT-Q+b5-3&data=hll+hll+%3B+hll+lll+hlh%0D%0Ahlh+hhl+%3B+hll+hhl+hhh%0D%0Ahlh+hhh+lhl+lll+%3B+hhl+lll+lhl+hhh
","Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",5,No.,5,,
11/09/2019 03:03:58,ByteSturm,Pleiades Sector EC-U b3-0,4 A,https://i.imgur.com/YmT5ke7.png,,4,"Yes, unclear where and how many.",Yes,Mel 22 Sector NT-Q c5-11 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EC-U+b3-0&data=lll+lll+%3B+lll+llh+lhh%0D%0Alhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhl+hhl+hhl+%3B+hhl+lll+lhl+hhh,"Pleiades Sector KT-Q b5-3
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EC-U+b3-0&data=hhl+llh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hll+%3B+lll+llh+lhh%0D%0Ahhl+lhl+lll+%3B+hhl+lhh+lhh
","Mel 22 Sector OO-Q c5-6
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EC-U+b3-0&data=hhl+lhl+%3B+hhl+lhh+lhh%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhl+hlh+lll+%3B+hhl+lll+lhl+hhh
","I drove one eve,
Long hallowed halls,
Saw an alien,
And realized I had no balls.",1,No.,4,,
11/09/2019 03:05:02,ByteSturm,HIP 15746,AB 1 B,https://imgur.com/a/u4RwuTr,,4,"Yes, unclear where and how many.",Yes,Pleiades Sector EC-U b3-0 https://tool.canonn.tech/linkdecoder/?origin=HIP+15746&data=hhl+lhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hll+%3B+hll+lll+hlh%0D%0Ahhl+lhl+lhl+%3B+hhl+lhh+lhh,"HIP 16704
https://tool.canonn.tech/linkdecoder/?origin=HIP+15746&data=hll+%3B+lhl+hhh%0D%0Ahhl+%3B+hll+hhl%0D%0Ahll+hhl+hll+%3B+hll+hhl+hhh
","Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=HIP+15746&data=lhl+lll+%3B+lll+llh+lhh%0D%0Ahhl+llh+%3B+hhl+lll+lhl%0D%0Ahll+hll+hhl+%3B+hll+hhl+hhh
",Got a Thargoid visitor that simply floated there and observed the site from behind one of the leviathans.  Most likely another bugged visit.,1,No.,6,,
11/09/2019 03:07:02,ByteSturm,Mel 22 Sector SK-E b12-1,2,https://i.imgur.com/tkTsoPI.jpg,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, unclear how many and where.",Yes,Mel 22 Sector JC-V d2-15 https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+SK-E+b12-1&data=lhh+hhl+%3B+hll+lll+hlh%0D%0Ahlh+lll+%3B+lll+llh+lhh%0D%0Alhh+hhl+lhl+%3B+hll+lll+hlh,"Mel 22 Sector JC-V d2-14
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+SK-E+b12-1&data=hhl+lll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hll+%3B+hll+lll+hlh%0D%0Ahlh+hhh+llh+lhl+%3B+hhl+lll+lhl+hhh
","Mel 22 Sector CB-O c6-4
https://tool.canonn.tech/linkdecoder/?origin=Mel+22+Sector+SK-E+b12-1&data=hll+lhl+%3B+hll+hhl+hhh%0D%0Alll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+lll+lll+%3B+hhl+lll+lhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,No.,3,,
